Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,WCA Round,Census Year,Unit,Value,Flag,Flag Description,Note
"WCAD","Structural data from agricultural censuses","036","Australia","60850","Number","2700301","Holdings with land size 200-<500","2020","2015/16","No","16772","A","Official figure",""
"WCAD","Structural data from agricultural censuses","036","Australia","60850","Number","2700302","Holdings with land size 500-<1000","1990","1989/90","No","19924","A","Official figure",""
"WCAD","Structural data from agricultural censuses","036","Australia","50260","Area","2700302","Holdings with land size 500-<1000","2020","2015/16","ha","8549725","A","Official figure",""
"WCAD","Structural data from agricultural censuses","036","Australia","60850","Number","2700302","Holdings with land size 500-<1000","2020","2015/16","No","12016","A","Official figure",""
"WCAD","Structural data from agricultural censuses","036","Australia","50260","Area","2700303","Holdings with land size 1000-<2500","2020","2015/16","ha","354748691","A","Official figure",""
"WCAD","Structural data from agricultural censuses","036","Australia","60850","Number","2700303","Holdings with land size 1000-<2500","2020","2015/16","No","25394","A","Official figure",""
"WCAD","Structural data from agricultural censuses","036","Australia","60850","Number","2700304","Holdings with land size >=1000","1990","1989/90","No","31607","A","Official figure",""
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270066","Holdings without land","2010","2010","No","1080","A","Official figure","Holdings without UAA"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270066","Holdings without land","2020","2020","No","540","A","Official figure",""
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270030","Holdings with land size 0-<1","1990","1990","ha","6570","A","Official figure","Productive area"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270030","Holdings with land size 0-<1","1990","1990","No","8890","A","Official figure","Productive area"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270030","Holdings with land size 0-<1","2010","2010","ha","9530","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270030","Holdings with land size 0-<1","2010","2010","No","9160","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270030","Holdings with land size 0-<1","2020","2020","ha","1914","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270030","Holdings with land size 0-<1","2020","2020","No","2405","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270031","Holdings with land size 1-<2","1990","1990","ha","62788","A","Official figure","Productive area"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270031","Holdings with land size 1-<2","1990","1990","No","29804","A","Official figure","Productive area"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270031","Holdings with land size 1-<2","2000","1999/00","ha","148860","A","Official figure","Agricultural area. < 2 ha"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270031","Holdings with land size 1-<2","2000","1999/00","No","29110","A","Official figure","Agricultural area. < 2 ha"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270031","Holdings with land size 1-<2","2010","2010","ha","19060","A","Official figure",""
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270031","Holdings with land size 1-<2","2010","2010","No","16160","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270031","Holdings with land size 1-<2","2020","2020","ha","3896","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270031","Holdings with land size 1-<2","2020","2020","No","4895","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270032","Holdings with land size 2-<3","2010","2010","ha","33503","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270032","Holdings with land size 2-<3","2010","2010","No","10243","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270032","Holdings with land size 2-<3","2020","2020","ha","18514","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270032","Holdings with land size 2-<3","2020","2020","No","5156","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270033","Holdings with land size 2-<5","1990","1990","ha","287208","A","Official figure","Productive area"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270033","Holdings with land size 2-<5","1990","1990","No","58104","A","Official figure","Productive area"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270033","Holdings with land size 2-<5","2000","1999/00","ha","357340","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270033","Holdings with land size 2-<5","2000","1999/00","No","43440","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270034","Holdings with land size 3-<4","2010","2010","ha","33331","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270034","Holdings with land size 3-<4","2010","2010","No","10191","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270034","Holdings with land size 3-<4","2020","2020","ha","18419","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270034","Holdings with land size 3-<4","2020","2020","No","5129","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270035","Holdings with land size 4-<5","2010","2010","ha","32006","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270035","Holdings with land size 4-<5","2010","2010","No","9786","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270035","Holdings with land size 4-<5","2020","2020","ha","17687","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270035","Holdings with land size 4-<5","2020","2020","No","4925","E","Estimated value","UAA. Interpolated data"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270036","Holdings with land size 5-<10","1990","1990","ha","490221","A","Official figure","Productive area"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270036","Holdings with land size 5-<10","1990","1990","No","48678","A","Official figure","Productive area"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270036","Holdings with land size 5-<10","2000","1999/00","ha","656790","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270036","Holdings with land size 5-<10","2000","1999/00","No","38170","A","Official figure","Agricultural area"
"WCAD","Structural data from agricultural censuses","040","Austria","50260","Area","270036","Holdings with land size 5-<10","2010","2010","ha","194040","A","Official figure","UAA"
"WCAD","Structural data from agricultural censuses","040","Austria","60850","Number","270036","Holdings with land size 5-<10","2010","2010","No","26590","A","Official figure","UAA"
